Period AUD CNY BRL GBP USD
2011-10-31 1.3225 8.9 2.3647 0.8731 1.4001
2011-10-28 1.327 9.0058 2.4082 0.87935 1.416
2011-10-27 1.3188 8.9284 2.4341 0.8763 1.4038
2011-10-26 1.3423 8.8492 2.4459 0.8719 1.3927
2011-10-25 1.3285 8.8528 2.4241 0.8701 1.3918
2011-10-24 1.332 8.8343 2.465 0.8691 1.3856
2011-10-21 1.3401 8.812 2.4638 0.86775 1.3798
2011-10-20 1.3449 8.8147 2.4417 0.875 1.3807
2011-10-19 1.3402 8.8203 2.428 0.87495 1.3828
2011-10-18 1.3489 8.7262 2.4332 0.8702 1.3676
2011-10-17 1.3406 8.7746 2.4083 0.874 1.3776
2011-10-14 1.3467 8.8178 2.4042 0.8748 1.3807
2011-10-13 1.3536 8.758 2.4217 0.87585 1.3727
2011-10-12 1.3609 8.7534 2.4462 0.87535 1.3766
2011-10-11 1.3684 8.6758 2.412 0.8702 1.3607
2011-10-10 1.368 8.6297 2.3723 0.8689 1.3593
2011-10-07 1.3726 8.5413 2.3946 0.8648 1.3434
2011-10-06 1.3725 8.465 2.435 0.8668 1.3269
2011-10-05 1.3913 8.5037 2.4769 0.863 1.3337
2011-10-04 1.3984 8.3858 2.5024 0.8565 1.3181
2011-10-03 1.3838 8.4973 2.5224 0.8596 1.3327
2011-09-30 1.3874 8.6207 2.5067 0.86665 1.3503
2011-09-29 1.3864 8.7103 2.4994 0.87065 1.3615
2011-09-28 1.3775 8.7154 2.4634 0.87175 1.3631
2011-09-27 1.369 8.6878 2.4513 0.8698 1.3579
2011-09-26 1.3794 8.6418 2.4589 0.8696 1.35
2011-09-23 1.3838 8.5803 2.5666 0.87235 1.343
2011-09-22 1.3691 8.604 2.4887 0.87325 1.3448
2011-09-21 1.3358 8.6991 2.4702 0.8731 1.3636
2011-09-20 1.3332 8.7529 2.4387 0.8723 1.371
2011-09-19 1.3326 8.7125 2.3916 0.8681 1.3641
2011-09-16 1.3306 8.7836 2.37 0.8717 1.376
2011-09-15 1.3416 8.8136 2.368 0.87295 1.3795
2011-09-14 1.3401 8.7818 2.3518 0.8695 1.3729
2011-09-13 1.3214 8.7316 2.337 0.86315 1.3645
2011-09-12 1.3225 8.7443 2.3053 0.86015 1.3656
2011-09-09 1.3125 8.8266 2.3047 0.8659 1.3817
2011-09-08 1.3212 8.9629 2.3221 0.8767 1.4044
2011-09-07 1.3222 8.976 2.3255 0.878 1.4036
2011-09-06 1.3356 9.01 2.3209 0.8771 1.4099
2011-09-05 1.3371 9.0202 2.3347 0.8751 1.4126
2011-09-02 1.3328 9.0977 2.317 0.8789 1.4255
2011-09-01 1.3349 9.1138 2.2895 0.8812 1.4285
2011-08-31 1.3529 9.2133 2.3135 0.8856 1.445
2011-08-30 1.3536 9.1892 2.3013 0.88365 1.4402
2011-08-29 1.3647 9.2442 2.3143 0.8846 1.4487
2011-08-26 1.3727 9.1988 2.3185 0.88565 1.4402
2011-08-25 1.375 9.2169 2.3273 0.8812 1.4424
2011-08-24 1.3767 9.2205 2.3132 0.8771 1.4433
2011-08-23 1.3771 9.2513 2.3111 0.876 1.4462
2011-08-22 1.3781 9.2232 2.2996 0.87365 1.4413
2011-08-19 1.3783 9.2006 2.2928 0.86965 1.4385
2011-08-18 1.3754 9.1785 2.2956 0.8706 1.4369
2011-08-17 1.3687 9.2466 2.288 0.8776 1.4477
2011-08-16 1.379 9.1657 2.301 0.8785 1.436
2011-08-15 1.375 9.144 2.2978 0.877 1.4309
2011-08-12 1.378 9.1129 2.3037 0.87635 1.425
2011-08-11 1.3875 9.0437 2.3061 0.8757 1.4143
2011-08-10 1.3891 9.215 2.3012 0.8843 1.4367
2011-08-09 1.399 9.1745 2.3138 0.8731 1.4267
2011-08-08 1.373 9.1552 2.2732 0.8691 1.4225
2011-08-05 1.3538 9.1164 2.2469 0.86905 1.4155
2011-08-04 1.3466 9.1621 2.2312 0.87145 1.4229
2011-08-03 1.331 9.2008 2.233 0.87255 1.43
2011-08-02 1.3075 9.1228 2.2289 0.8718 1.417
2011-08-01 1.3041 9.2746 2.2296 0.87955 1.4415
2011-07-29 1.305 9.1793 2.2431 0.87485 1.426
2011-07-28 1.2931 9.1874 2.2277 0.8739 1.426
2011-07-27 1.3087 9.308 2.2453 0.8831 1.4446
2011-07-26 1.3201 9.3237 2.2208 0.88235 1.4471
2011-07-25 1.3249 9.2679 2.2311 0.8825 1.438
2011-07-22 1.3234 9.2777 2.2357 0.8827 1.4391
2011-07-21 1.3246 9.1817 2.2188 0.8787 1.4222
2011-07-20 1.3218 9.1762 2.2206 0.88065 1.4207
2011-07-19 1.3273 9.1539 2.2252 0.8789 1.416
2011-07-18 1.3237 9.0853 2.2208 0.87315 1.4045
2011-07-15 1.3264 9.1426 2.2283 0.8775 1.4146
2011-07-14 1.3202 9.1788 2.2339 0.88095 1.4202
2011-07-13 1.3188 9.1026 2.2181 0.8823 1.4073
2011-07-12 1.3184 9.03 2.2107 0.88265 1.3975
2011-07-11 1.3168 9.0903 2.2256 0.8807 1.4056
2011-07-08 1.3231 9.2072 2.2214 0.8932 1.4242
2011-07-07 1.3275 9.2118 2.2341 0.8921 1.4247
2011-07-06 1.342 9.2592 2.2495 0.89485 1.4318
2011-07-05 1.3526 9.3528 2.2571 0.8984 1.4461
2011-07-04 1.3521 9.3714 2.2609 0.9015 1.45
2011-07-01 1.3523 9.3663 2.2617 0.905 1.4488
2011-06-30 1.3485 9.3416 2.2601 0.90255 1.4453
2011-06-29 1.3585 9.3235 2.2687 0.8998 1.4425
2011-06-28 1.363 9.2272 2.2732 0.8942 1.4261
2011-06-27 1.3605 9.2038 2.275 0.8897 1.4205
2011-06-24 1.3473 9.2059 2.2707 0.88855 1.422
2011-06-23 1.3524 9.192 2.261 0.8896 1.4212
2011-06-22 1.3587 9.3054 2.2844 0.8931 1.4397
2011-06-21 1.3568 9.2926 2.287 0.8867 1.4373
2011-06-20 1.3528 9.2216 2.2869 0.8795 1.4235
2011-06-17 1.344 9.2363 2.284 0.8826 1.427
2011-06-16 1.3424 9.1211 2.2706 0.8753 1.4088
2011-06-15 1.3387 9.2644 2.2717 0.8797 1.4292
2011-06-14 1.3573 9.3609 2.2871 0.881 1.4448
2011-06-13 1.3584 9.3056 2.2869 0.8806 1.4354
2011-06-10 1.3644 9.3872 2.2976 0.8884 1.4486
2011-06-09 1.3791 9.4639 2.3088 0.8894 1.4614
2011-06-08 1.3776 9.4597 2.3184 0.8929 1.4608
2011-06-07 1.3697 9.4963 2.312 0.89245 1.4652
2011-06-06 1.3597 9.4499 2.3109 0.8903 1.4596
2011-06-03 1.3592 9.3876 2.2861 0.8875 1.4488
2011-06-02 1.3563 9.3741 2.2961 0.88295 1.446
2011-06-01 1.341 9.3336 2.2735 0.87705 1.4408
2011-05-31 1.3504 9.3199 2.2758 0.87205 1.4385
2011-05-30 1.335 9.2528 2.2752 0.8671 1.4272
2011-05-27 1.3346 9.2621 2.2981 0.86685 1.4265
2011-05-26 1.3383 9.1972 2.3012 0.8685 1.4168
2011-05-25 1.3399 9.1357 2.294 0.8672 1.4069
2011-05-24 1.3328 9.1543 2.2918 0.87285 1.4089
2011-05-23 1.3332 9.1186 2.2908 0.86975 1.402
2011-05-20 1.3364 9.2429 2.3079 0.87705 1.4237
2011-05-19 1.3387 9.2784 2.2939 0.8813 1.4265
2011-05-18 1.3441 9.2542 2.3036 0.88065 1.4227
2011-05-17 1.3393 9.2195 2.3124 0.8729 1.4171
2011-05-16 1.3391 9.2053 2.3053 0.8725 1.4143
2011-05-13 1.3369 9.2794 2.3099 0.87795 1.428
2011-05-12 1.3331 9.1978 2.3056 0.87015 1.4153
2011-05-11 1.3255 9.322 2.3102 0.87075 1.4357
2011-05-10 1.3295 9.3218 2.3138 0.8779 1.4358
2011-05-09 1.3389 9.3496 2.3167 0.87925 1.4397
2011-05-06 1.3581 9.4158 2.3457 0.8839 1.4501
2011-05-05 1.3883 9.6198 2.3909 0.89865 1.4814
2011-05-04 1.3727 9.6636 2.3579 0.8999 1.4882
2011-05-03 1.3604 9.6024 2.3533 0.89695 1.478
2011-05-02 1.3553 9.6218 2.3349 0.8892 1.4837
2011-04-29 1.356 9.6456 2.3464 0.8917 1.486
2011-04-28 1.3586 9.6161 2.3298 0.8888 1.4794
2011-04-27 1.3563 9.5508 2.2907 0.8864 1.4668
2011-04-26 1.3591 9.5418 2.2882 0.88715 1.4617
2011-04-21 1.3562 9.4708 2.2823 0.8813 1.4584
